1,182,4,3.9512,0.0346
1,183,5,4.0311,0.6852
1,184,4,3.4261,0.4059
1,185,4,4.1009,0.0714
1,186,4,3.836,0.116
1,187,4,4.1875,0.1326
1,188,3,3.6864,0.4854
1,189,3,4.1231,0.7942
1,80,4,2.7463,0.8866
1,81,5,3.5413,1.0315
1,82,5,3.7154,0.9084
1,83,3,4.0686,0.7556
1,84,4,2.9412,0.7488
1,85,3,3.0351,0.0249
1,86,5,3.9329,0.7546
1,87,5,3.8979,0.7794
1,88,4,3.5378,0.3269
1,89,5,4.1351,0.6117
1,190,5,4.1301,0.6152
1,191,5,4.16,0.594
1,192,4,4.1218,0.0861
1,193,4,3.9167,0.059
1,194,4,4.0584,0.0413
1,195,5,3.93,0.7567
1,196,5,3.912,0.7694
1,197,5,4.1009,0.6359
1,198,5,4,0.7072
1,199,4,4.1769,0.1251
1,90,4,3.0426,0.6771
1,91,5,3.5775,1.0059
1,92,3,3.6214,0.4394
1,93,5,3.7118,0.911
1,94,2,3.0956,0.7747
1,95,4,3.812,0.133
1,96,5,4.0035,0.7048
1,97,3,3.7961,0.563
1,98,4,4.2905,0.2055
1,99,3,3.7135,0.5045
1,200,3,3.8293,0.5864
1,201,3,3.5228,0.3697
1,202,5,3.7599,0.877
1,203,4,3.8675,0.0938
1,204,5,3.831,0.8267
1,205,3,4,0.7072
1,206,4,3.3674,0.4474
1,207,5,3.8,0.8486
1,208,5,3.9397,0.7498
1,209,4,3.9053,0.067
1,210,4,3.9304,0.0493
1,211,3,3.9171,0.6485
1,212,4,3.4506,0.3886
1,213,2,4,1.4143
1,214,4,3.3452,0.4631
1,215,3,3.7015,0.496
1,216,5,3.9066,0.7732
1,217,3,3.1597,0.1129
1,218,3,3.4589,0.3245
1,219,1,3.191,1.5493
1,220,3,3.3693,0.2611
1,221,5,3.7124,0.9106
1,100,5,4.1539,0.5984
1,222,4,3.6594,0.2409
1,101,2,3.2778,0.9036
1,102,2,3.151,0.8139
1,223,5,4.1926,0.571
1,103,1,1.9286,0.6566
1,224,5,3.6745,0.9374
1,225,2,2.9167,0.6482
1,104,1,1.5,0.3536
1,226,3,3.3576,0.2529
1,105,2,2.5754,0.4069
1,227,4,3.275,0.5127
1,106,4,2.8715,0.7981
1,228,5,3.8107,0.841
1,107,4,3.4879,0.3622
1,229,4,3.1059,0.6323
1,108,5,3.0469,1.3811
1,109,5,3.4187,1.1183
2,272,5,4.2589,0.5241
2,273,4,3.5676,0.3058
2,274,3,3.5027,0.3555
2,275,5,4.0075,0.7019
2,111,4,3.4834,0.3653
2,276,4,3.697,0.2143
2,277,4,3.4572,0.3839
2,310,4,3.5973,0.2849
2,311,5,3.6622,0.946
2,278,3,3.2373,0.1678
2,312,3,3.1646,0.1164
2,279,4,3.2593,0.5238
2,313,5,4.2436,0.5349
2,314,1,1,0
2,237,4,3.7102,0.205
2,315,1,4.1195,2.2059
2,316,5,4.1892,0.5734
2,50,5,4.3574,0.4544
2,10,2,3.8523,1.3098
2,13,4,3.4154,0.4135
2,14,4,3.9671,0.0234
2,19,3,3.9706,0.6864
2,280,3,3.1905,0.1347
2,281,3,3.1449,0.1025
2,282,4,3.684,0.2235
2,283,5,3.7103,0.9121
2,284,4,3.1563,0.5967
2,285,5,4.2609,0.5227
2,242,5,3.9828,0.7193
2,286,4,3.6563,0.2431
2,1,4,3.8781,0.0863
2,287,3,3.5975,0.4225
2,288,3,3.4424,0.3128
2,289,3,2.9807,0.0138
2,127,5,4.2816,0.5081
2,25,4,3.4418,0.3948
2,290,3,3.1158,0.0819
2,291,3,3.3731,0.2638
2,292,4,3.6638,0.2378
2,293,4,3.8014,0.1405
2,294,1,3.1612,1.5282
2,251,5,4.2445,0.5343
2,295,4,3.3948,0.428
2,296,3,3.4,0.2829
2,297,4,3.9592,0.0289
2,298,3,3.7721,0.546
2,299,4,2.9167,0.7661
2,255,4,3.3568,0.4549
2,257,4,3.7451,0.1803
2,258,3,3.8052,0.5694
2,100,5,4.1539,0.5984
2,300,4,3.6303,0.2615
2,301,4,3.3014,0.4941
2,269,4,3.9268,0.0518
2,302,5,4.1588,0.5949
2,303,4,3.6843,0.2233
2,304,4,3.5338,0.3297
2,305,3,3.6512,0.4605
2,306,4,3.9474,0.0373
2,307,3,3.5188,0.3668
2,308,3,2.9656,0.0244
2,309,1,2.926,1.3619
3,271,3,3.2334,0.165
3,272,2,4.2742,1.6081
3,350,3,3.15,0.1061
3,351,3,2.6843,0.2233
3,352,2,2.12,0.0849
3,353,1,2.5385,1.0879
3,354,3,3.493,0.3486
3,355,3,2.925,0.0531
3,317,2,3.9307,1.3653
3,318,4,4.4681,0.331
3,319,2,3.2815,0.9062
3,320,5,4,0.7072
3,321,5,3.1191,1.3301
3,288,2,3.4445,1.0214
3,245,1,3.1172,1.4971
3,322,3,3.0876,0.062
3,323,2,2.9373,0.6628
3,324,2,3.1452,0.8098
3,325,1,2.5591,1.1025
3,326,2,3.3679,0.9672
3,327,4,3.3736,0.443
3,328,5,3.4184,1.1184
3,329,4,3.3182,0.4822
3,294,2,3.1591,0.8197
3,330,2,3.05,0.7425
3,331,4,3.5358,0.3283
3,332,1,3.4789,1.7529
3,299,3,2.9306,0.0492
3,333,2,3.6,1.1314
3,334,3,3.3651,0.2582
3,335,1,2.85,1.3082
3,258,2,3.8071,1.2779
3,336,1,2.6667,1.1786
3,337,1,3.1177,1.4975
3,338,2,2.6667,0.4715
3,339,3,3.2609,0.1845
3,181,4,4.008,0.0056
3,260,4,2.5635,1.0158
3,340,5,3.5798,1.0043
3,341,1,3.3,1.6264
3,264,2,2.75,0.5304
3,342,4,2.902,0.7765
3,343,3,3.0976,0.069
3,300,2,3.6349,1.1561
3,344,4,3.6482,0.2488
3,345,3,3.4063,0.2873
3,268,3,3.7953,0.5624
3,302,2,4.169,1.5337
3,346,5,3.632,0.9674
3,303,3,3.6918,0.4892
3,347,5,3.5,1.0607
3,348,4,3.2693,0.5168
3,349,3,2.9,0.0708
3,307,3,3.5188,0.3668
4,11,4,3.8469,0.1084
4,260,4,2.5635,1.0158
4,271,4,3.2286,0.5455
4,294,5,3.1529,1.3062
4,360,5,3,1.4143
4,361,5,3.3334,1.1786
4,362,5,2.7408,1.5976
4,264,3,2.74,0.1839
4,210,3,3.9334,0.66
4,288,4,3.4403,0.3959
4,354,5,3.4648,1.0856
4,300,5,3.628,0.9703
4,356,3,3.3855,0.2726
4,301,5,3.297,1.2043
4,357,4,4.2928,0.2071
4,258,5,3.8012,0.8477
4,324,5,3.121,1.3287
4,303,5,3.6767,0.9358
4,358,2,2.6198,0.4383
4,359,5,3.4118,1.1231
4,327,5,3.3679,1.1542
4,328,3,3.4252,0.3007
4,329,5,3.2955,1.2053
4,50,5,4.3574,0.4544
5,89,5,4.1351,0.6117
5,194,4,4.0584,0.0413
5,230,3,3.4495,0.3179
5,110,1,2.5667,1.1079
5,231,2,2.688,0.4865
5,233,4,3.2846,0.5059
5,234,2,3.7814,1.2597
5,235,4,2.8426,0.8185
5,90,3,3.0532,0.0377
5,239,4,3.5101,0.3465
5,94,3,3.0883,0.0624
5,95,4,3.812,0.133
5,98,3,4.2931,0.9144
5,99,3,3.7135,0.5045
5,17,4,3.1099,0.6295
5,241,1,3.567,1.8151
5,363,3,2.7174,0.1999
5,121,4,3.437,0.3982
5,1,4,3.8781,0.0863
5,243,1,2.4504,1.0256
5,364,1,2.7223,1.2178
5,2,3,3.2077,0.1469
5,365,1,3.2554,1.5948
5,366,3,3.3479,0.246
5,400,1,2.8236,1.2895
5,367,3,3.4616,0.3264
5,401,5,2.7734,1.5745
5,368,1,1.9334,0.66
5,402,1,3.4793,1.7532
5,369,1,2.6667,1.1786
5,403,3,3.43,0.3041
5,404,2,3.69,1.1951
5,405,3,3.3149,0.2227
5,406,1,2.4792,1.046
5,407,3,2.5,0.3536
5,408,5,4.4865,0.3632
5,409,2,3.1595,0.8199
5,21,3,2.7591,0.1704
5,24,4,3.4451,0.3924
5,25,3,3.4453,0.3149
5,29,4,2.6549,0.9512
5,370,1,2.8685,1.3212
5,371,1,3.197,1.5535
5,250,3,3.4796,0.3392
5,372,3,3.5455,0.3857
5,373,3,2.8948,0.0745
5,374,3,2.2,0.5657
5,375,3,1.9091,0.7714
5,376,2,2.8696,0.6149
5,377,1,2.25,0.8839
5,410,1,3.1429,1.5153
5,135,4,3.969,0.022
5,411,1,2.926,1.3619
5,257,5,3.7418,0.8898
5,378,1,3.75,1.9446
5,379,3,2.9762,0.0169
5,412,3,2.3914,0.4305
5,413,3,2.6297,0.2619
5,259,1,2.6957,1.1991
5,139,3,2.7756,0.1588
5,414,3,3.541,0.3826
5,415,1,2.9167,1.3553
5,416,1,3.5239,1.7847
5,417,3,3.0973,0.0688
5,418,3,3.586,0.4144
5,419,3,3.7289,0.5154
5,380,3,3.3392,0.2399
5,381,1,3.5758,1.8214
5,382,5,3.5819,1.0029
5,383,3,2.0334,0.6836
5,384,3,2.7795,0.156
5,143,3,3.7693,0.544
5,385,4,3.5604,0.3109
5,144,3,3.8761,0.6195
5,386,2,2.8256,0.5838
5,420,3,3.675,0.4773
5,387,3,3.3907,0.2763
5,145,1,2.4688,1.0386
5,267,4,3.375,0.442
5,388,2,2.4075,0.2881
5,421,1,3.6191,1.852
5,422,4,2.8,0.8486
5,389,1,3.5385,1.795
5,423,4,3.8328,0.1183
5,424,1,1.3334,0.2358
5,425,2,3.762,1.2459
5,426,3,2.8388,0.1141
5,427,3,4.2982,0.918
5,428,5,3.8084,0.8427
5,429,3,3.948,0.6703
5,40,4,2.875,0.7955
5,42,5,3.796,0.8515
5,390,5,3,1.4143
5,391,4,2.7242,0.9022
5,392,2,3.5672,1.1082
5,393,2,3.4189,1.0033
5,151,3,3.6339,0.4482
5,394,2,3.4546,1.0286
5,153,5,3.7805,0.8624
5,395,2,2.6,0.4243
5,154,3,3.7515,0.5314
5,396,5,2.7736,1.5744
5,397,2,2.6364,0.45
5,430,5,3.9892,0.7148
5,398,2,2.08,0.0566
5,431,3,3.5395,0.3815
5,432,4,3.7688,0.1635
5,399,3,3.3069,0.217
5,433,5,3.6824,0.9318
5,434,5,3.8182,0.8357
5,435,4,3.9489,0.0362
5,436,5,3.5205,1.0463
5,437,1,1,0
5,438,1,1.2,0.1415
5,439,1,1,0
5,50,4,4.3592,0.254
5,162,1,3.581,1.8251
5,163,5,3.5385,1.0335
5,440,1,1.6924,0.4896
5,441,1,2.5962,1.1287
5,167,2,2.9697,0.6857
5,442,1,1.3334,0.2358
5,200,2,3.8342,1.297
5,443,4,3.8075,0.1362
5,168,3,4.0699,0.7565
5,444,2,2.7334,0.5186
5,169,5,4.4616,0.3808
5,445,3,3.5239,0.3704
5,204,4,3.8339,0.1176
5,446,4,2.25,1.2375
5,447,3,3.5084,0.3595
5,448,2,3.4048,0.9934
5,449,2,3.0432,0.7376
5,208,4,3.9448,0.0391
5,209,5,3.9,0.7779
5,62,4,3.135,0.6118
5,63,1,3.1235,1.5016
5,66,1,3.5653,1.8139
5,69,1,3.8625,2.0241
5,172,5,4.2022,0.5642
5,173,4,4.1734,0.1226
5,174,5,4.2506,0.53
5,450,1,2.4194,1.0037
5,176,3,3.9506,0.6722
5,451,1,3.361,1.6695
5,452,1,2.6924,1.1967
5,210,3,3.9334,0.66
5,211,4,3.9122,0.0621
5,453,1,2,0.7072
5,454,1,3,1.4143
5,455,4,3.25,0.5304
5,214,3,3.354,0.2504
5,456,1,2.3405,0.9479
5,457,1,1.7693,0.544
5,216,1,3.9205,2.0651
5,70,4,3.66,0.2405
5,219,3,3.1728,0.1222
5,79,3,4.0478,0.7409
5,181,5,4.006,0.703
5,183,4,4.0345,0.0244
5,185,3,4.1051,0.7814
5,186,5,3.832,0.826
5,100,5,4.1539,0.5984
5,222,4,3.6594,0.2409
5,101,5,3.2362,1.2473
5,189,5,4.0924,0.6419
5,102,3,3.1321,0.0934
5,225,2,2.9167,0.6482
5,226,3,3.3576,0.2529
5,105,3,2.5617,0.31
5,227,4,3.275,0.5127
5,80,2,2.7762,0.5488
5,228,5,3.8107,0.841
5,229,2,3.1177,0.7903
5,109,5,3.4187,1.1183
6,470,3,3.6729,0.4759
6,471,2,3.6182,1.1443
6,472,1,3.0956,1.4818
6,473,2,3.136,0.8033
6,474,5,4.2488,0.5313
6,111,2,3.4908,1.0542
6,475,5,3.8796,0.7924
6,476,1,3.0315,1.4365
6,477,1,3.2341,1.5798
6,478,4,4.1166,0.0824
6,357,4,4.2928,0.2071
6,479,5,4.2472,0.5324
6,237,2,3.7155,1.213
6,117,2,3.6977,1.2004
6,238,5,3.8706,0.7987
6,12,4,4.3873,0.2739
6,13,2,3.4263,1.0085
6,14,5,3.9616,0.7344
6,15,3,3.7809,0.5522
6,19,4,3.9559,0.0312
6,480,4,4.2866,0.2026
6,481,5,3.9194,0.7642
6,482,4,3.9843,0.0112
6,483,5,4.4546,0.3857
6,484,5,4.2044,0.5626
6,242,4,3.9914,0.0061
6,485,5,3.8065,0.844
6,1,4,3.8781,0.0863
6,486,4,3.7937,0.146
6,487,5,4.0896,0.6438
6,124,5,4.0484,0.6729
6,125,3,3.5597,0.3958
6,488,5,4.1875,0.5746
6,246,3,3.9431,0.6669
6,367,2,3.4675,1.0377
6,489,5,4.0981,0.6378
6,248,3,3.6793,0.4803
6,127,5,4.2816,0.5081
6,7,2,3.8031,1.275
6,8,4,3.9955,0.0033
6,9,4,3.896,0.0736
6,21,3,2.7591,0.1704
6,22,3,4.1555,0.817
6,23,4,4.1216,0.086
6,28,2,3.9382,1.3706
6,490,5,4,0.7072
6,491,4,3.7879,0.15
6,492,5,3.8449,0.8169
6,493,5,4.1356,0.6113
6,131,5,3.7128,0.9103
6,494,4,4,0
6,495,4,3.6552,0.2439
6,132,5,4.0735,0.6552
6,133,4,3.8706,0.0916
6,496,4,4.1218,0.0861
6,134,5,4.2894,0.5026
6,497,4,3.8359,0.1161
6,498,4,4.1855,0.1312
6,135,5,3.9652,0.7318
6,136,5,4.1154,0.6256
6,499,4,3.9509,0.0348
6,257,2,3.7517,1.2387
6,258,2,3.8071,1.2779
6,137,5,3.8942,0.782
6,259,1,2.6957,1.1991
6,32,4,3.7875,0.1503
6,261,3,2.5477,0.3199
6,143,2,3.7738,1.2543
6,268,3,3.7953,0.5624
6,269,4,3.9268,0.0518
6,47,3,3.6061,0.4286
6,151,3,3.6339,0.4482
6,272,4,4.264,0.1867
6,274,4,3.4974,0.3555
6,153,4,3.7846,0.1524
6,275,4,4.0113,0.008
6,154,3,3.7515,0.5314
6,276,2,3.7038,1.2048
6,156,3,3.9932,0.7023
6,50,4,4.3592,0.254
6,56,4,4.0611,0.0432
6,59,5,4.0488,0.6727
6,284,2,3.1667,0.825
6,285,3,4.2733,0.9004
6,286,2,3.6605,1.1741
6,165,5,4.0953,0.6398
6,166,4,4.1229,0.0869
6,168,4,4.0667,0.0472
6,169,4,4.4701,0.3325
6,64,4,4.4469,0.316
6,69,3,3.8563,0.6055
6,170,4,4.175,0.1238
6,293,3,3.8083,0.5715
6,294,2,3.1591,0.8197
6,173,5,4.1703,0.5868
6,174,4,4.253,0.1789
6,175,4,3.8165,0.1299
6,297,3,3.9796,0.6927
6,177,4,3.8603,0.0988
6,298,3,3.7721,0.546
6,178,4,4.3468,0.2453
6,70,3,3.664,0.4696
6,71,4,3.7809,0.155
6,79,3,4.0478,0.7409
6,180,4,4.0455,0.0322
6,182,4,3.9512,0.0346
6,183,4,4.0345,0.0244
6,185,5,4.0967,0.6388
6,186,4,3.836,0.116
6,187,4,4.1875,0.1326
6,188,3,3.6864,0.4854
6,189,3,4.1231,0.7942
6,500,4,3.9,0.0708
6,501,5,3.4837,1.0723
6,502,4,3.6965,0.2147
6,503,3,3.6579,0.4653
6,81,4,3.5505,0.3179
6,504,3,3.8265,0.5844
6,505,4,4,0
6,506,4,3.854,0.1033
6,507,4,3.8145,0.1313
6,508,3,3.5982,0.423
6,86,3,3.9464,0.6692
6,509,4,3.85,0.1061
6,87,4,3.9052,0.0671
6,89,4,4.1387,0.0981
6,191,4,4.1637,0.1158
6,192,4,4.1218,0.0861
6,193,3,3.9231,0.6528
6,194,4,4.0584,0.0413
6,195,4,3.9334,0.0472
6,197,5,4.1009,0.6359
6,199,4,4.1769,0.1251
6,510,4,3.9417,0.0413
6,511,5,4.2268,0.5468
6,512,4,4,0
6,513,4,4.3381,0.2391
6,514,5,3.9051,0.7743
6,515,4,4.205,0.145
6,516,4,3.9678,0.0229
6,517,4,3.7667,0.165
6,95,2,3.8212,1.2878
6,518,3,3.6591,0.4661
6,519,5,4.0887,0.6445
6,98,5,4.288,0.5036
6,520,4,4.1057,0.0748
6,521,4,3.832,0.1189
6,522,5,3.7353,0.8943
6,523,5,3.9878,0.7158
6,524,3,4.0445,0.7386
6,525,5,4.0139,0.6973
6,526,3,3.8374,0.5922
6,405,1,3.3207,1.641
6,527,4,4.0207,0.0146
6,528,4,4.1334,0.0943
6,529,4,3.9783,0.0154
6,408,4,4.4955,0.3504
6,530,4,4.0254,0.018
6,410,4,3.1243,0.6193
6,531,4,3.9219,0.0553
6,532,3,3.3334,0.2358
6,533,4,3.6429,0.2526
6,534,4,3.25,0.5304
6,535,2,3.1887,0.8406
6,536,4,3.2223,0.55
6,537,4,3.6207,0.2683
6,538,2,3.4462,1.0226
6,539,2,2.4884,0.3454
6,419,4,3.7232,0.1958
6,301,2,3.3101,0.9264
6,423,3,3.8362,0.5913
6,302,4,4.1622,0.1147
6,303,3,3.6918,0.4892
6,304,4,3.5338,0.3297
6,425,3,3.75,0.5304
6,427,4,4.2936,0.2076
6,306,4,3.9474,0.0373
6,308,3,2.9656,0.0244
6,309,2,2.8889,0.6286
6,310,2,3.6112,1.1393
6,432,4,3.7688,0.1635
6,435,4,3.9489,0.0362
6,317,3,3.9208,0.6511
6,318,4,4.4681,0.331
6,200,3,3.8293,0.5864
6,321,3,3.131,0.0926
6,202,3,3.7671,0.5424
6,203,3,3.873,0.6173
6,204,3,3.8367,0.5917
6,205,3,4,0.7072
6,208,4,3.9448,0.0391
6,209,4,3.9053,0.067
6,211,5,3.9074,0.7727
6,213,4,3.985,0.0107
6,458,1,3.1461,1.5175
6,216,5,3.9066,0.7732
6,459,2,3.8261,1.2913
6,460,2,3.0371,0.7333
6,461,4,3.6165,0.2713
6,340,2,3.5958,1.1284
6,462,5,3.796,0.8515
6,463,4,3.8572,0.1011
6,221,4,3.7261,0.1938
6,100,5,4.1539,0.5984
6,464,2,3.6539,1.1695
6,465,1,3.5953,1.8352
6,223,4,4.2,0.1415
6,466,4,3.5883,0.2912
6,467,4,3.7873,0.1505
6,468,3,3.3175,0.2245
6,469,5,3.7576,0.8786
7,4,5,3.5433,1.0301
7,7,5,3.7954,0.8518
7,8,5,3.9909,0.7136
7,9,5,3.8927,0.7831
7,600,4,2,1.4143
7,601,5,3.9474,0.7444
7,602,3,3.7143,0.5051
7,603,4,4.3895,0.2754
7,604,3,4.025,0.7248
7,605,4,3.3334,0.4715
7,606,3,4.0616,0.7507
7,607,3,3.9847,0.6963
7,608,4,3.9311,0.0488
7,609,3,3.5933,0.4195
7,610,5,3.625,0.9723
7,611,3,4.1283,0.7978
7,612,5,3.9091,0.7714
7,613,4,4.0385,0.0272
7,614,5,3.72,0.9051
7,615,4,4.0518,0.0366
7,616,4,3.4127,0.4153
7,617,5,3.7059,0.9151
7,618,4,3.5883,0.2912
7,619,3,3.1747,0.1235
7,620,4,3.0715,0.6566
7,621,5,2.7,1.6264
7,501,5,3.4837,1.0723
7,622,4,3.3422,0.4653
7,623,3,2.9211,0.0559
7,502,5,3.6786,0.9344
7,624,4,3.2381,0.5388
7,503,4,3.6316,0.2606
7,504,5,3.81,0.8416
7,625,3,3.3334,0.2358
7,505,3,4.015,0.7177
7,626,5,2.6667,1.65
7,627,3,3.2298,0.1625
7,506,5,3.8427,0.8184
7,628,3,3.5179,0.3662
7,507,5,3.8042,0.8457
7,629,3,3.3422,0.242
7,509,5,3.8417,0.8191
7,630,5,3.2334,1.2493
7,631,4,3.6187,0.2697
7,510,5,3.9334,0.7543
7,511,5,4.2268,0.5468
7,632,5,3.8772,0.794
7,633,5,4.0442,0.676
7,634,5,3.6957,0.9224
7,513,4,4.3381,0.2391
7,514,2,3.9218,1.359
7,635,3,2.7273,0.1929
7,636,4,3.2334,0.5422
7,515,3,4.21,0.8556
7,637,4,3,0.7072
7,638,4,3.7675,0.1645
7,639,5,3.6667,0.9429
7,519,4,4.1013,0.0717
7,640,3,3.0247,0.0175
7,520,5,4.0976,0.6382
7,641,5,4.1875,0.5746
7,642,3,3.4887,0.3456
7,521,5,3.8236,0.8319
7,401,4,2.7867,0.858
7,643,4,2.6667,0.9429
7,644,5,3.7353,0.8943
7,402,5,3.4557,1.0921
7,523,4,3.9939,0.0044
7,645,4,3.8077,0.136
7,403,4,3.425,0.4066
7,404,5,3.66,0.9476
7,646,5,3.8379,0.8218
7,647,5,4.087,0.6457
7,526,5,3.8212,0.8336
7,405,3,3.3149,0.2227
7,648,5,4.0152,0.6964
7,527,5,4.0155,0.6962
7,528,5,4.125,0.6188
7,649,5,3.3674,1.1545
7,529,2,4,1.4143
7,650,3,3.5493,0.3885
7,530,5,4.0127,0.6982
7,651,5,4.0706,0.6572
7,652,3,3.8989,0.6357
7,653,4,3.9091,0.0643
7,654,5,4.1302,0.6151
7,655,5,3.8762,0.7948
7,656,3,4.0233,0.7236
7,657,4,4.2616,0.185
7,415,2,2.875,0.6188
7,658,3,3.4231,0.2992
7,537,3,3.6552,0.4633
7,416,5,3.4604,1.0888
7,659,5,4.0702,0.6575
7,417,3,3.0973,0.0688
7,418,4,3.5782,0.2984
7,419,3,3.7289,0.5154
